Retailer,Retailer ID,Date,Month,Region,State,Beverage Brand,Price per Unit,Units Sold,Revenue
Sodapop,1185732,14/4/2022,1,Northeast,Maryland,Dasani Water,$0.40 ,"3,000","$1,200.00 "
Sodapop,1185732,13/5/2022,1,Northeast,Maryland,Coca-Cola,$0.55 ,"5,700","$3,135.00 "
Sodapop,1185732,13/5/2022,1,Northeast,Maryland,Diet Coke,$0.50 ,"2,750","$1,375.00 "
Sodapop,1185732,13/5/2022,1,Northeast,Maryland,Sprite,$0.45 ,"3,000","$1,350.00 "
Sodapop,1185732,13/5/2022,1,Northeast,Maryland,Fanta,$0.45 ,"2,500","$1,125.00 "
Sodapop,1185732,13/5/2022,1,Northeast,Maryland,Powerade,$0.55 ,"2,750","$1,512.50 "
Sodapop,1185732,13/5/2022,1,Northeast,Maryland,Dasani Water,$0.60 ,"4,000","$2,400.00 "
Sodapop,1185732,15/6/2022,1,Northeast,Maryland,Coca-Cola,$0.55 ,"6,500","$3,575.00 "
Sodapop,1185732,15/6/2022,1,Northeast,Maryland,Diet Coke,$0.50 ,"4,000","$2,000.00 "
Sodapop,1185732,15/6/2022,1,Northeast,Maryland,Sprite,$0.45 ,"3,250","$1,462.50 "
Sodapop,1185732,15/6/2022,1,Northeast,Maryland,Fanta,$0.45 ,"3,000","$1,350.00 "
Sodapop,1185732,15/6/2022,1,Northeast,Maryland,Powerade,$0.55 ,"3,000","$1,650.00 "
Sodapop,1185732,15/6/2022,1,Northeast,Maryland,Dasani Water,$0.60 ,"4,500","$2,700.00 "
Sodapop,1185732,13/7/2022,1,Northeast,Maryland,Coca-Cola,$0.55 ,"6,750","$3,712.50 "
Sodapop,1185732,13/7/2022,1,Northeast,Maryland,Diet Coke,$0.50 ,"4,250","$2,125.00 "
Sodapop,1185732,13/7/2022,1,Northeast,Maryland,Sprite,$0.45 ,"3,500","$1,575.00 "
Sodapop,1185732,13/7/2022,1,Northeast,Maryland,Fanta,$0.45 ,"3,000","$1,350.00 "
Sodapop,1185732,13/7/2022,1,Northeast,Maryland,Powerade,$0.55 ,"3,250","$1,787.50 "
Sodapop,1185732,13/7/2022,1,Northeast,Maryland,Dasani Water,$0.60 ,"5,000","$3,000.00 "
Sodapop,1185732,14/8/2022,1,Northeast,Maryland,Coca-Cola,$0.55 ,"6,500","$3,575.00 "
Sodapop,1185732,14/8/2022,1,Northeast,Maryland,Diet Coke,$0.50 ,"4,250","$2,125.00 "
Sodapop,1185732,14/8/2022,1,Northeast,Maryland,Sprite,$0.45 ,"3,500","$1,575.00 "
Sodapop,1185732,14/8/2022,1,Northeast,Maryland,Fanta,$0.45 ,"2,500","$1,125.00 "
Sodapop,1185732,14/8/2022,1,Northeast,Maryland,Powerade,$0.55 ,"2,250","$1,237.50 "
Sodapop,1185732,14/8/2022,1,Northeast,Maryland,Dasani Water,$0.60 ,"4,000","$2,400.00 "
Sodapop,1185732,13/9/2022,1,Northeast,Maryland,Coca-Cola,$0.55 ,"5,250","$2,887.50 "
Sodapop,1185732,13/9/2022,1,Northeast,Maryland,Diet Coke,$0.50 ,"3,250","$1,625.00 "
Sodapop,1185732,13/9/2022,1,Northeast,Maryland,Sprite,$0.45 ,"2,250","$1,012.50 "
Sodapop,1185732,13/9/2022,1,Northeast,Maryland,Fanta,$0.45 ,"2,000",$900.00 
Sodapop,1185732,13/9/2022,1,Northeast,Maryland,Powerade,$0.55 ,"2,000","$1,100.00 "
Sodapop,1185732,13/9/2022,1,Northeast,Maryland,Dasani Water,$0.60 ,"3,000","$1,800.00 "
Sodapop,1185732,15/10/2022,1,Northeast,Maryland,Coca-Cola,$0.60 ,"4,750","$2,850.00 "
Sodapop,1185732,15/10/2022,1,Northeast,Maryland,Diet Coke,$0.55 ,"3,000","$1,650.00 "
Sodapop,1185732,15/10/2022,1,Northeast,Maryland,Sprite,$0.55 ,"2,000","$1,100.00 "
Sodapop,1185732,15/10/2022,1,Northeast,Maryland,Fanta,$0.55 ,"1,750",$962.50 
Sodapop,1185732,15/10/2022,1,Northeast,Maryland,Powerade,$0.65 ,"1,750","$1,137.50 "
Sodapop,1185732,15/10/2022,1,Northeast,Maryland,Dasani Water,$0.70 ,"3,000","$2,100.00 "
Sodapop,1185732,14/11/2022,1,Northeast,Maryland,Coca-Cola,$0.65 ,"4,500","$2,925.00 "
Sodapop,1185732,14/11/2022,1,Northeast,Maryland,Diet Coke,$0.55 ,"3,250","$1,787.50 "
Sodapop,1185732,14/11/2022,1,Northeast,Maryland,Sprite,$0.55 ,"3,200","$1,760.00 "
Sodapop,1185732,14/11/2022,1,Northeast,Maryland,Fanta,$0.55 ,"3,000","$1,650.00 "
Sodapop,1185732,14/11/2022,1,Northeast,Maryland,Powerade,$0.65 ,"2,750","$1,787.50 "
Sodapop,1185732,14/11/2022,1,Northeast,Maryland,Dasani Water,$0.70 ,"3,750","$2,625.00 "
Sodapop,1185732,13/12/2022,1,Northeast,Maryland,Coca-Cola,$0.65 ,"6,000","$3,900.00 "
Sodapop,1185732,13/12/2022,1,Northeast,Maryland,Diet Coke,$0.55 ,"4,000","$2,200.00 "
Sodapop,1185732,13/12/2022,1,Northeast,Maryland,Sprite,$0.55 ,"3,750","$2,062.50 "
Sodapop,1185732,13/12/2022,1,Northeast,Maryland,Fanta,$0.55 ,"3,250","$1,787.50 "
Sodapop,1185732,13/12/2022,1,Northeast,Maryland,Powerade,$0.65 ,"3,250","$2,112.50 "
Sodapop,1185732,13/12/2022,1,Northeast,Maryland,Dasani Water,$0.70 ,"4,250","$2,975.00 "
Sodapop,1185732,10/1/2022,1,Northeast,Delaware,Coca-Cola,$0.35 ,"4,750","$1,662.50 "
Sodapop,1185732,10/1/2022,1,Northeast,Delaware,Diet Coke,$0.35 ,"2,750",$962.50 
Sodapop,1185732,10/1/2022,1,Northeast,Delaware,Sprite,$0.25 ,"2,750",$687.50 
Sodapop,1185732,10/1/2022,1,Northeast,Delaware,Fanta,$0.30 ,"1,250",$375.00 
Sodapop,1185732,10/1/2022,1,Northeast,Delaware,Powerade,$0.45 ,"1,750",$787.50 
Sodapop,1185732,10/1/2022,1,Northeast,Delaware,Dasani Water,$0.35 ,"2,750",$962.50 
Sodapop,1185732,8/2/2022,1,Northeast,Delaware,Coca-Cola,$0.35 ,"5,250","$1,837.50 "
Sodapop,1185732,8/2/2022,1,Northeast,Delaware,Diet Coke,$0.35 ,"1,750",$612.50 
Sodapop,1185732,8/2/2022,1,Northeast,Delaware,Sprite,$0.25 ,"2,250",$562.50 
Sodapop,1185732,8/2/2022,1,Northeast,Delaware,Fanta,$0.30 ,"1,000",$300.00 
Sodapop,1185732,8/2/2022,1,Northeast,Delaware,Powerade,$0.45 ,"1,750",$787.50 
Sodapop,1185732,8/2/2022,1,Northeast,Delaware,Dasani Water,$0.35 ,"2,750",$962.50 
Sodapop,1185732,6/3/2022,1,Northeast,Delaware,Coca-Cola,$0.35 ,"4,950","$1,732.50 "
Sodapop,1185732,6/3/2022,1,Northeast,Delaware,Diet Coke,$0.35 ,"2,000",$700.00 
Sodapop,1185732,6/3/2022,1,Northeast,Delaware,Sprite,$0.25 ,"2,250",$562.50 
Sodapop,1185732,6/3/2022,1,Northeast,Delaware,Fanta,$0.30 ,750,$225.00 
Sodapop,1185732,6/3/2022,1,Northeast,Delaware,Powerade,$0.45 ,"1,250",$562.50 
Sodapop,1185732,6/3/2022,1,Northeast,Delaware,Dasani Water,$0.35 ,"2,250",$787.50 
Sodapop,1185732,7/4/2022,1,Northeast,Delaware,Coca-Cola,$0.35 ,"4,750","$1,662.50 "
Sodapop,1185732,7/4/2022,1,Northeast,Delaware,Diet Coke,$0.35 ,"1,750",$612.50 
Sodapop,1185732,7/4/2022,1,Northeast,Delaware,Sprite,$0.25 ,"1,750",$437.50 
Sodapop,1185732,7/4/2022,1,Northeast,Delaware,Fanta,$0.30 ,"1,000",$300.00 
Sodapop,1185732,7/4/2022,1,Northeast,Delaware,Powerade,$0.45 ,"1,000",$450.00 
Sodapop,1185732,7/4/2022,1,Northeast,Delaware,Dasani Water,$0.35 ,"2,500",$875.00 
Sodapop,1185732,6/5/2022,1,Northeast,Delaware,Coca-Cola,$0.50 ,"5,200","$2,600.00 "
Sodapop,1185732,6/5/2022,1,Northeast,Delaware,Diet Coke,$0.45 ,"2,250","$1,012.50 "
Sodapop,1185732,6/5/2022,1,Northeast,Delaware,Sprite,$0.40 ,"2,500","$1,000.00 "
Sodapop,1185732,6/5/2022,1,Northeast,Delaware,Fanta,$0.40 ,"2,000",$800.00 
Sodapop,1185732,6/5/2022,1,Northeast,Delaware,Powerade,$0.50 ,"2,250","$1,125.00 "
Sodapop,1185732,6/5/2022,1,Northeast,Delaware,Dasani Water,$0.55 ,"3,500","$1,925.00 "
Sodapop,1185732,8/6/2022,1,Northeast,Delaware,Coca-Cola,$0.50 ,"6,000","$3,000.00 "
Sodapop,1185732,8/6/2022,1,Northeast,Delaware,Diet Coke,$0.45 ,"3,500","$1,575.00 "
Sodapop,1185732,8/6/2022,1,Northeast,Delaware,Sprite,$0.40 ,"2,750","$1,100.00 "
Sodapop,1185732,8/6/2022,1,Northeast,Delaware,Fanta,$0.40 ,"2,500","$1,000.00 "
Sodapop,1185732,8/6/2022,1,Northeast,Delaware,Powerade,$0.50 ,"2,500","$1,250.00 "
Sodapop,1185732,8/6/2022,1,Northeast,Delaware,Dasani Water,$0.55 ,"4,000","$2,200.00 "
Sodapop,1185732,6/7/2022,1,Northeast,Delaware,Coca-Cola,$0.50 ,"6,250","$3,125.00 "
Sodapop,1185732,6/7/2022,1,Northeast,Delaware,Diet Coke,$0.45 ,"3,750","$1,687.50 "
Sodapop,1185732,6/7/2022,1,Northeast,Delaware,Sprite,$0.40 ,"3,000","$1,200.00 "
Sodapop,1185732,6/7/2022,1,Northeast,Delaware,Fanta,$0.40 ,"2,500","$1,000.00 "
Sodapop,1185732,6/7/2022,1,Northeast,Delaware,Powerade,$0.50 ,"2,750","$1,375.00 "
Sodapop,1185732,6/7/2022,1,Northeast,Delaware,Dasani Water,$0.55 ,"4,500","$2,475.00 "
Sodapop,1185732,7/8/2022,1,Northeast,Delaware,Coca-Cola,$0.50 ,"6,000","$3,000.00 "
Sodapop,1185732,7/8/2022,1,Northeast,Delaware,Diet Coke,$0.45 ,"3,750","$1,687.50 "
Sodapop,1185732,7/8/2022,1,Northeast,Delaware,Sprite,$0.40 ,"3,000","$1,200.00 "
Sodapop,1185732,7/8/2022,1,Northeast,Delaware,Fanta,$0.40 ,"2,000",$800.00 
Sodapop,1185732,7/8/2022,1,Northeast,Delaware,Powerade,$0.50 ,"1,750",$875.00 
Sodapop,1185732,7/8/2022,1,Northeast,Delaware,Dasani Water,$0.55 ,"3,500","$1,925.00 "
Sodapop,1185732,6/9/2022,1,Northeast,Delaware,Coca-Cola,$0.50 ,"4,750","$2,375.00 "
Sodapop,1185732,6/9/2022,1,Northeast,Delaware,Diet Coke,$0.45 ,"2,750","$1,237.50 "
Sodapop,1185732,6/9/2022,1,Northeast,Delaware,Sprite,$0.40 ,"1,750",$700.00 
Sodapop,1185732,6/9/2022,1,Northeast,Delaware,Fanta,$0.40 ,"1,500",$600.00 
Sodapop,1185732,6/9/2022,1,Northeast,Delaware,Powerade,$0.50 ,"1,500",$750.00 
Sodapop,1185732,6/9/2022,1,Northeast,Delaware,Dasani Water,$0.55 ,"2,500","$1,375.00 "
Sodapop,1185732,8/10/2022,1,Northeast,Delaware,Coca-Cola,$0.55 ,"4,250","$2,337.50 "
Sodapop,1185732,8/10/2022,1,Northeast,Delaware,Diet Coke,$0.50 ,"2,500","$1,250.00 "
Sodapop,1185732,8/10/2022,1,Northeast,Delaware,Sprite,$0.50 ,"1,500",$750.00 
Sodapop,1185732,8/10/2022,1,Northeast,Delaware,Fanta,$0.50 ,"1,250",$625.00 
Sodapop,1185732,8/10/2022,1,Northeast,Delaware,Powerade,$0.60 ,"1,250",$750.00 
Sodapop,1185732,8/10/2022,1,Northeast,Delaware,Dasani Water,$0.65 ,"2,500","$1,625.00 "
Sodapop,1185732,7/11/2022,1,Northeast,Delaware,Coca-Cola,$0.60 ,"4,000","$2,400.00 "
Sodapop,1185732,7/11/2022,1,Northeast,Delaware,Diet Coke,$0.50 ,"2,750","$1,375.00 "
Sodapop,1185732,7/11/2022,1,Northeast,Delaware,Sprite,$0.50 ,"2,700","$1,350.00 "
Sodapop,1185732,7/11/2022,1,Northeast,Delaware,Fanta,$0.50 ,"2,500","$1,250.00 "
Sodapop,1185732,7/11/2022,1,Northeast,Delaware,Powerade,$0.60 ,"2,250","$1,350.00 "
Sodapop,1185732,7/11/2022,1,Northeast,Delaware,Dasani Water,$0.65 ,"3,250","$2,112.50 "
Sodapop,1185732,6/12/2022,1,Northeast,Delaware,Coca-Cola,$0.60 ,"5,500","$3,300.00 "
Sodapop,1185732,6/12/2022,1,Northeast,Delaware,Diet Coke,$0.50 ,"3,500","$1,750.00 "
Sodapop,1185732,6/12/2022,1,Northeast,Delaware,Sprite,$0.50 ,"3,250","$1,625.00 "
Sodapop,1185732,6/12/2022,1,Northeast,Delaware,Fanta,$0.50 ,"2,750","$1,375.00 "
Sodapop,1185732,6/12/2022,1,Northeast,Delaware,Powerade,$0.60 ,"2,750","$1,650.00 "
Sodapop,1185732,6/12/2022,1,Northeast,Delaware,Dasani Water,$0.65 ,"3,750","$2,437.50 "
Sodapop,1185732,7/1/2022,1,Northeast,New Jersey,Coca-Cola,$0.40 ,"5,000","$2,000.00 "
Sodapop,1185732,7/1/2022,1,Northeast,New Jersey,Diet Coke,$0.40 ,"3,000","$1,200.00 "
Sodapop,1185732,7/1/2022,1,Northeast,New Jersey,Sprite,$0.30 ,"3,000",$900.00 
Sodapop,1185732,7/1/2022,1,Northeast,New Jersey,Fanta,$0.35 ,"1,500",$525.00 
Sodapop,1185732,7/1/2022,1,Northeast,New Jersey,Powerade,$0.50 ,"2,000","$1,000.00 "
Sodapop,1185732,7/1/2022,1,Northeast,New Jersey,Dasani Water,$0.40 ,"3,000","$1,200.00 "
Sodapop,1185732,5/2/2022,1,Northeast,New Jersey,Coca-Cola,$0.40 ,"5,500","$2,200.00 "
Sodapop,1185732,5/2/2022,1,Northeast,New Jersey,Diet Coke,$0.40 ,"2,000",$800.00 
Sodapop,1185732,5/2/2022,1,Northeast,New Jersey,Sprite,$0.30 ,"2,500",$750.00 
Sodapop,1185732,5/2/2022,1,Northeast,New Jersey,Fanta,$0.35 ,"1,250",$437.50 
Sodapop,1185732,5/2/2022,1,Northeast,New Jersey,Powerade,$0.50 ,"2,000","$1,000.00 "
Sodapop,1185732,5/2/2022,1,Northeast,New Jersey,Dasani Water,$0.40 ,"3,000","$1,200.00 "
Sodapop,1185732,3/3/2022,1,Northeast,New Jersey,Coca-Cola,$0.40 ,"5,200","$2,080.00 "
Sodapop,1185732,3/3/2022,1,Northeast,New Jersey,Diet Coke,$0.40 ,"2,250",$900.00 
Sodapop,1185732,3/3/2022,1,Northeast,New Jersey,Sprite,$0.30 ,"2,500",$750.00 
Sodapop,1185732,3/3/2022,1,Northeast,New Jersey,Fanta,$0.35 ,"1,000",$350.00 
Sodapop,1185732,3/3/2022,1,Northeast,New Jersey,Powerade,$0.50 ,"1,500",$750.00 
Sodapop,1185732,3/3/2022,1,Northeast,New Jersey,Dasani Water,$0.40 ,"2,500","$1,000.00 "
Sodapop,1185732,4/4/2022,1,Northeast,New Jersey,Coca-Cola,$0.40 ,"5,000","$2,000.00 "
Sodapop,1185732,4/4/2022,1,Northeast,New Jersey,Diet Coke,$0.40 ,"2,000",$800.00 
Sodapop,1185732,4/4/2022,1,Northeast,New Jersey,Sprite,$0.30 ,"2,000",$600.00 
Sodapop,1185732,4/4/2022,1,Northeast,New Jersey,Fanta,$0.35 ,"1,250",$437.50 
Sodapop,1185732,4/4/2022,1,Northeast,New Jersey,Powerade,$0.50 ,"1,250",$625.00 
Sodapop,1185732,4/4/2022,1,Northeast,New Jersey,Dasani Water,$0.40 ,"2,750","$1,100.00 "
Sodapop,1185732,3/5/2022,1,Northeast,New Jersey,Coca-Cola,$0.55 ,"5,450","$2,997.50 "
Sodapop,1185732,3/5/2022,1,Northeast,New Jersey,Diet Coke,$0.50 ,"2,500","$1,250.00 "
Sodapop,1185732,3/5/2022,1,Northeast,New Jersey,Sprite,$0.45 ,"2,750","$1,237.50 "
Sodapop,1185732,3/5/2022,1,Northeast,New Jersey,Fanta,$0.45 ,"2,250","$1,012.50 "
Sodapop,1185732,3/5/2022,1,Northeast,New Jersey,Powerade,$0.55 ,"2,500","$1,375.00 "
Sodapop,1185732,3/5/2022,1,Northeast,New Jersey,Dasani Water,$0.60 ,"3,750","$2,250.00 "
Sodapop,1185732,5/6/2022,1,Northeast,New Jersey,Coca-Cola,$0.55 ,"6,250","$3,437.50 "
Sodapop,1185732,5/6/2022,1,Northeast,New Jersey,Diet Coke,$0.50 ,"3,750","$1,875.00 "
Sodapop,1185732,5/6/2022,1,Northeast,New Jersey,Sprite,$0.45 ,"3,000","$1,350.00 "
Sodapop,1185732,5/6/2022,1,Northeast,New Jersey,Fanta,$0.45 ,"2,750","$1,237.50 "
Sodapop,1185732,5/6/2022,1,Northeast,New Jersey,Powerade,$0.55 ,"2,750","$1,512.50 "
Sodapop,1185732,5/6/2022,1,Northeast,New Jersey,Dasani Water,$0.60 ,"4,250","$2,550.00 "
Sodapop,1185732,3/7/2022,1,Northeast,New Jersey,Coca-Cola,$0.55 ,"6,500","$3,575.00 "
Sodapop,1185732,3/7/2022,1,Northeast,New Jersey,Diet Coke,$0.50 ,"4,000","$2,000.00 "
Sodapop,1185732,3/7/2022,1,Northeast,New Jersey,Sprite,$0.45 ,"3,250","$1,462.50 "
Sodapop,1185732,3/7/2022,1,Northeast,New Jersey,Fanta,$0.45 ,"2,750","$1,237.50 "
Sodapop,1185732,3/7/2022,1,Northeast,New Jersey,Powerade,$0.55 ,"3,000","$1,650.00 "
Sodapop,1185732,3/7/2022,1,Northeast,New Jersey,Dasani Water,$0.60 ,"4,750","$2,850.00 "
Sodapop,1185732,4/8/2022,1,Northeast,New Jersey,Coca-Cola,$0.55 ,"6,250","$3,437.50 "
Sodapop,1185732,4/8/2022,1,Northeast,New Jersey,Diet Coke,$0.50 ,"4,000","$2,000.00 "
Sodapop,1185732,4/8/2022,1,Northeast,New Jersey,Sprite,$0.45 ,"3,250","$1,462.50 "
Sodapop,1185732,4/8/2022,1,Northeast,New Jersey,Fanta,$0.45 ,"2,250","$1,012.50 "
Sodapop,1185732,4/8/2022,1,Northeast,New Jersey,Powerade,$0.55 ,"2,000","$1,100.00 "
Sodapop,1185732,4/8/2022,1,Northeast,New Jersey,Dasani Water,$0.60 ,"3,750","$2,250.00 "
Sodapop,1185732,3/9/2022,1,Northeast,New Jersey,Coca-Cola,$0.55 ,"5,000","$2,750.00 "
Sodapop,1185732,3/9/2022,1,Northeast,New Jersey,Diet Coke,$0.50 ,"3,000","$1,500.00 "
Sodapop,1185732,3/9/2022,1,Northeast,New Jersey,Sprite,$0.45 ,"2,000",$900.00 
Sodapop,1185732,3/9/2022,1,Northeast,New Jersey,Fanta,$0.45 ,"1,750",$787.50 
Sodapop,1185732,3/9/2022,1,Northeast,New Jersey,Powerade,$0.55 ,"1,750",$962.50 
Sodapop,1185732,3/9/2022,1,Northeast,New Jersey,Dasani Water,$0.60 ,"2,750","$1,650.00 "
Sodapop,1185732,5/10/2022,1,Northeast,New Jersey,Coca-Cola,$0.60 ,"4,500","$2,700.00 "
Sodapop,1185732,5/10/2022,1,Northeast,New Jersey,Diet Coke,$0.55 ,"2,750","$1,512.50 "
Sodapop,1185732,5/10/2022,1,Northeast,New Jersey,Sprite,$0.55 ,"1,750",$962.50 
Sodapop,1185732,5/10/2022,1,Northeast,New Jersey,Fanta,$0.55 ,"1,500",$825.00 
Sodapop,1185732,5/10/2022,1,Northeast,New Jersey,Powerade,$0.65 ,"1,500",$975.00 
Sodapop,1185732,5/10/2022,1,Northeast,New Jersey,Dasani Water,$0.70 ,"2,750","$1,925.00 "
Sodapop,1185732,4/11/2022,1,Northeast,New Jersey,Coca-Cola,$0.65 ,"4,250","$2,762.50 "
Sodapop,1185732,4/11/2022,1,Northeast,New Jersey,Diet Coke,$0.55 ,"3,000","$1,650.00 "
Sodapop,1185732,4/11/2022,1,Northeast,New Jersey,Sprite,$0.55 ,"2,950","$1,622.50 "
Sodapop,1185732,4/11/2022,1,Northeast,New Jersey,Fanta,$0.55 ,"2,750","$1,512.50 "
Sodapop,1185732,4/11/2022,1,Northeast,New Jersey,Powerade,$0.65 ,"2,500","$1,625.00 "
Sodapop,1185732,4/11/2022,1,Northeast,New Jersey,Dasani Water,$0.70 ,"3,500","$2,450.00 "
Sodapop,1185732,3/12/2022,1,Northeast,New Jersey,Coca-Cola,$0.65 ,"5,750","$3,737.50 "
Sodapop,1185732,3/12/2022,1,Northeast,New Jersey,Diet Coke,$0.55 ,"3,750","$2,062.50 "
Sodapop,1185732,3/12/2022,1,Northeast,New Jersey,Sprite,$0.55 ,"3,500","$1,925.00 "
Sodapop,1185732,3/12/2022,1,Northeast,New Jersey,Fanta,$0.55 ,"3,000","$1,650.00 "
Sodapop,1185732,3/12/2022,1,Northeast,New Jersey,Powerade,$0.65 ,"3,000","$1,950.00 "
Sodapop,1185732,3/12/2022,1,Northeast,New Jersey,Dasani Water,$0.70 ,"4,000","$2,800.00 "
Sodapop,1185732,10/1/2022,1,Northeast,Connecticut,Coca-Cola,$0.35 ,"4,250","$1,487.50 "
Sodapop,1185732,10/1/2022,1,Northeast,Connecticut,Diet Coke,$0.35 ,"2,250",$787.50 
Sodapop,1185732,10/1/2022,1,Northeast,Connecticut,Sprite,$0.25 ,"2,250",$562.50 
Sodapop,1185732,10/1/2022,1,Northeast,Connecticut,Fanta,$0.30 ,750,$225.00 
Sodapop,1185732,10/1/2022,1,Northeast,Connecticut,Powerade,$0.45 ,"1,250",$562.50 
Sodapop,1185732,10/1/2022,1,Northeast,Connecticut,Dasani Water,$0.35 ,"2,250",$787.50 
Sodapop,1185732,8/2/2022,1,Northeast,Connecticut,Coca-Cola,$0.35 ,"4,750","$1,662.50 "
Sodapop,1185732,8/2/2022,1,Northeast,Connecticut,Diet Coke,$0.35 ,"1,250",$437.50 
Sodapop,1185732,8/2/2022,1,Northeast,Connecticut,Sprite,$0.25 ,"1,750",$437.50 
Sodapop,1185732,8/2/2022,1,Northeast,Connecticut,Fanta,$0.30 ,500,$150.00 
Sodapop,1185732,8/2/2022,1,Northeast,Connecticut,Powerade,$0.45 ,"1,250",$562.50 
Sodapop,1185732,8/2/2022,1,Northeast,Connecticut,Dasani Water,$0.35 ,"2,250",$787.50 
Sodapop,1185732,6/3/2022,1,Northeast,Connecticut,Coca-Cola,$0.35 ,"4,450","$1,557.50 "
Sodapop,1185732,6/3/2022,1,Northeast,Connecticut,Diet Coke,$0.35 ,"1,500",$525.00 
Sodapop,1185732,6/3/2022,1,Northeast,Connecticut,Sprite,$0.25 ,"1,750",$437.50 
Sodapop,1185732,6/3/2022,1,Northeast,Connecticut,Fanta,$0.30 ,250,$75.00 
Sodapop,1185732,6/3/2022,1,Northeast,Connecticut,Powerade,$0.45 ,750,$337.50 
Sodapop,1185732,6/3/2022,1,Northeast,Connecticut,Dasani Water,$0.35 ,"1,750",$612.50 
Sodapop,1185732,7/4/2022,1,Northeast,Connecticut,Coca-Cola,$0.35 ,"4,250","$1,487.50 "
Sodapop,1185732,7/4/2022,1,Northeast,Connecticut,Diet Coke,$0.35 ,"1,250",$437.50 
Sodapop,1185732,7/4/2022,1,Northeast,Connecticut,Sprite,$0.25 ,"1,250",$312.50 
Sodapop,1185732,7/4/2022,1,Northeast,Connecticut,Fanta,$0.30 ,500,$150.00 
Sodapop,1185732,7/4/2022,1,Northeast,Connecticut,Powerade,$0.45 ,500,$225.00 
Sodapop,1185732,7/4/2022,1,Northeast,Connecticut,Dasani Water,$0.35 ,"2,000",$700.00 
Sodapop,1185732,6/5/2022,1,Northeast,Connecticut,Coca-Cola,$0.50 ,"4,700","$2,350.00 "
Sodapop,1185732,6/5/2022,1,Northeast,Connecticut,Diet Coke,$0.45 ,"1,750",$787.50 
Sodapop,1185732,6/5/2022,1,Northeast,Connecticut,Sprite,$0.40 ,"2,000",$800.00 
Sodapop,1185732,6/5/2022,1,Northeast,Connecticut,Fanta,$0.40 ,"1,500",$600.00 
Sodapop,1185732,6/5/2022,1,Northeast,Connecticut,Powerade,$0.50 ,"1,750",$875.00 
Sodapop,1185732,6/5/2022,1,Northeast,Connecticut,Dasani Water,$0.55 ,"3,000","$1,650.00 "
Sodapop,1185732,8/6/2022,1,Northeast,Connecticut,Coca-Cola,$0.50 ,"5,500","$2,750.00 "
Sodapop,1185732,8/6/2022,1,Northeast,Connecticut,Diet Coke,$0.45 ,"3,000","$1,350.00 "
Sodapop,1185732,8/6/2022,1,Northeast,Connecticut,Sprite,$0.40 ,"2,250",$900.00 
Sodapop,1185732,8/6/2022,1,Northeast,Connecticut,Fanta,$0.40 ,"2,000",$800.00 
Sodapop,1185732,8/6/2022,1,Northeast,Connecticut,Powerade,$0.50 ,"2,000","$1,000.00 "
Sodapop,1185732,8/6/2022,1,Northeast,Connecticut,Dasani Water,$0.55 ,"3,500","$1,925.00 "
Sodapop,1185732,6/7/2022,1,Northeast,Connecticut,Coca-Cola,$0.50 ,"5,750","$2,875.00 "
Sodapop,1185732,6/7/2022,1,Northeast,Connecticut,Diet Coke,$0.45 ,"3,250","$1,462.50 "
Sodapop,1185732,6/7/2022,1,Northeast,Connecticut,Sprite,$0.40 ,"2,500","$1,000.00 "
Sodapop,1185732,6/7/2022,1,Northeast,Connecticut,Fanta,$0.40 ,"2,000",$800.00 
Sodapop,1185732,6/7/2022,1,Northeast,Connecticut,Powerade,$0.50 ,"2,250","$1,125.00 "
Sodapop,1185732,6/7/2022,1,Northeast,Connecticut,Dasani Water,$0.55 ,"4,000","$2,200.00 "
Sodapop,1185732,7/8/2022,1,Northeast,Connecticut,Coca-Cola,$0.50 ,"5,500","$2,750.00 "
Sodapop,1185732,7/8/2022,1,Northeast,Connecticut,Diet Coke,$0.45 ,"3,250","$1,462.50 "
Sodapop,1185732,7/8/2022,1,Northeast,Connecticut,Sprite,$0.40 ,"2,500","$1,000.00 "
Sodapop,1185732,7/8/2022,1,Northeast,Connecticut,Fanta,$0.40 ,"1,500",$600.00 
Sodapop,1185732,7/8/2022,1,Northeast,Connecticut,Powerade,$0.50 ,"1,250",$625.00 
Sodapop,1185732,7/8/2022,1,Northeast,Connecticut,Dasani Water,$0.55 ,"3,000","$1,650.00 "
Sodapop,1185732,6/9/2022,1,Northeast,Connecticut,Coca-Cola,$0.50 ,"4,250","$2,125.00 "
Sodapop,1185732,6/9/2022,1,Northeast,Connecticut,Diet Coke,$0.45 ,"2,250","$1,012.50 "
Sodapop,1185732,6/9/2022,1,Northeast,Connecticut,Sprite,$0.40 ,"1,250",$500.00 
Sodapop,1185732,6/9/2022,1,Northeast,Connecticut,Fanta,$0.40 ,"1,000",$400.00 
Sodapop,1185732,6/9/2022,1,Northeast,Connecticut,Powerade,$0.50 ,"1,000",$500.00 
Sodapop,1185732,6/9/2022,1,Northeast,Connecticut,Dasani Water,$0.55 ,"2,000","$1,100.00 "
Sodapop,1185732,8/10/2022,1,Northeast,Connecticut,Coca-Cola,$0.55 ,"3,750","$2,062.50 "
Sodapop,1185732,8/10/2022,1,Northeast,Connecticut,Diet Coke,$0.50 ,"2,000","$1,000.00 "
Sodapop,1185732,8/10/2022,1,Northeast,Connecticut,Sprite,$0.50 ,"1,000",$500.00 
